instruction_category,images,is_multiple_images,instruction,gpt4_prediction,images_dense_captions,images_blip2_captions,reference_output,human_ratings_gpt4_correct,human_ratings_problem_in_caption,human_ratings_problem_in_gpt4,public_images_metadata
spot_the_diff,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/470_spot_the_diff_256.png"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/471_spot_the_diff_256_2.png""]",True,"In this task you will be provided with two individual images i.e., BEFORE and AFTER that are very similar, but with subtle differences. Please study them carefully to find out as many differences as you can for distinguishing AFTER image from the BEFORE image.","In the AFTER image, the person in the red parka has moved closer to the yellow arrow on the pavement, while in the BEFORE image, they were nearly at the end of the left lane. The person in the blue parka holding a black umbrella is not present in the AFTER image. The silver car ahead in the road in the BEFORE image has been replaced by a black car pulling into a spot in the AFTER image. The black dumpster has also changed its position, moving from being far ahead of the end of the yellow arrow's point in the BEFORE image to being about 30 feet behind the person in red on their left in the AFTER image.","[""There is a street parking lot filled with multiple vehicles in the middle, with lanes on either side. A person in a red parka is nearly at the end of the left lane. There is a silver car ahead in the road in front of them, and a yellow arrow pointing away from them painted on the pavement behind them.  Another person, wearing a blue parka and holding a black umbrella, is far ahead of the end of the yellow arrow's point, next to a black dumpster on some yellow criss-crossed lines on the pavement."", ""There is a street parking lot filled with multiple vehicles in the middle, with lanes on either side. A person in a red parka is walking towards a yellow arrow painted on the pavement, the point of which is about 6 feet in front of them. Far ahead, a black car looks to be pulling into a spot nearly out of sight. Behind the person in red, about 30 feet on their left, is a black dumpster on some yellow criss-crossed lines on the pavement."", NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[""a parking lot full of parked cars"", ""a parking lot with several cars parked in it""]","person with umbrella is gone, person with red coat is moved, car up at top to left is now missing",True,False,False,{}
spot_the_diff,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/472_spot_the_diff_294.png"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/473_spot_the_diff_294_2.png""]",True,"In this task you will be provided with two individual images i.e., BEFORE and AFTER that are very similar, but with subtle differences. Please study them carefully to find out as many differences as you can for distinguishing AFTER image from the BEFORE image.","In the AFTER image, the person with the umbrella has moved further down the lane, passing the final silver car. Additionally, a red car has appeared in the left lane, about to drive down the lane almost exactly to the left of the person with the umbrella. These differences indicate that the scene has progressed in time, with the person with the umbrella moving forward and the red car entering the frame.","[""There is a parking lot in the middle of a street, with some empty spaces and lanes on either side with yellow arrows on the pavement indicating the direction traffic should go.  A person with an umbrella is behind the back of a white car, almost to a black car, towards the end of one of the lanes, with two silver cars ahead of them, and another person very far in front of them, almost out of the picture."", ""There is a parking lot in the middle of a street, with some empty spaces and lanes on either side with yellow arrows on the pavement indicating the direction traffic should go.  A person with an umbrella is just about past the final silver car at the end of the left lane. There is a red car about to drive down the lane almost exactly to the left of the person with the umbrella."", NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[""an aerial view of a parking lot with parked cars"", ""an aerial view of a parking lot with parked cars""]",on the top left side of the AFTER image there is a red car that is not in the BEFORE image,True,False,False,{}
spot_the_diff,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/474_spot_the_diff_67.png"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/475_spot_the_diff_67_2.png""]",True,"In this task you will be provided with two individual images i.e., BEFORE and AFTER that are very similar, but with subtle differences. Please study them carefully to find out as many differences as you can for distinguishing AFTER image from the BEFORE image.","In the AFTER image, there is a person walking down the left side lane, who has passed one of the arrows and is almost at the end of the lot. This is the main difference between the two images, as the BEFORE image has no people present.","[""There is a parking lot in the middle of a quiet street, where it has recently rained. Yellow arrows are painted on the pavement, indicating which direction one should drive here. There are no people present, nor any movement from vehicles. Towards the bottom corner of the image is a dumpster on some yellow criss-crossed lines."", ""There is a parking lot in the middle of a quiet street, where it has recently rained. Yellow arrows are painted on the pavement, indicating which direction one should drive here. A person is walking down the left side lane, and has passed one of the arrows there, leaving it well behind them. They are almost to the end of the lot, where there is a dumpster on some yellow criss-crossed lines."", NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[""a parking lot with cars parked in it"", ""a parking lot with a lot of parked cars""]",in the AFTER image there is an additional person not displayed in the BEFORE image,True,False,False,{}
spot_the_diff,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/476_spot_the_diff_324.png"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/477_spot_the_diff_324_2.png""]",True,"In this task you will be provided with two individual images i.e., BEFORE and AFTER that are very similar, but with subtle differences. Please study them carefully to find out as many differences as you can for distinguishing AFTER image from the BEFORE image.","In the AFTER image, there are 3 people near the end of the left lane, with one person standing behind one of the silver cars and two other people walking towards the yellow arrow that points in the same direction as they're walking. In the BEFORE image, there are no people or moving vehicles shown. The presence of people is the main difference between the two images.","[""There is a double row of cars in parking spaces between two lanes on a street, which have yellow arrows on the pavement to indicate the correct flow for traffic. There are no people or moving vehicles shown."", ""There is a double row of cars in parking spaces between two lanes on a street, which have yellow arrows on the pavement to indicate the correct flow for traffic. There are 3 people near the end of the left lane, with one standing behind one of the silver cars there, and two other people walking towards the yellow arrow that points in the same direction as they're walking."", NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[""a parking lot full of parked cars"", ""a parking lot with a lot of parked cars""]",there is a group of maybe four people walking on the left side of the road,True,False,False,{}
spot_the_diff,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/478_spot_the_diff_300.png"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/479_spot_the_diff_300_2.png""]",True,"In this task you will be provided with two individual images i.e., BEFORE and AFTER that are very similar, but with subtle differences. Please study them carefully to find out as many differences as you can for distinguishing AFTER image from the BEFORE image.","In the AFTER image, the black vehicle that was barely in frame in the BEFORE image has now reached the very end of the outgoing lane. Additionally, a red vehicle with only its front end in the frame has appeared, currently driving down the oncoming leftmost lane of the parking lot. These two changes in vehicle positions are the main differences between the BEFORE and AFTER images.","[""An angled, incoming and outgoing parking lot, with a parking island in the middle, full of various cars. The left most lane is incoming, the right is outgoing. There is a black vehicle, barely in frame, currently driving down the oncoming left most lane of the parking lot."", ""An angled, incoming and outgoing parking lot, with a parking island in the middle, full of various cars. The left most lane is incoming, the right is outgoing. There is a red vehicle, with only its front end in the frame, currently driving down the oncoming left most lane of the parking lot.  There is a black vehicle at the very end of the outgoing lane."", NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[""a parking lot with a lot of parked cars"", ""a parking lot with a lot of parked cars""]",there is a car pulling in the parking area in the first picture and a different car is pulling into the parking area in the second. there is a car driving away from the photographer in the right side lane of parking,True,False,False,{}
spot_the_diff,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/480_spot_the_diff_191.png"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/481_spot_the_diff_191_2.png""]",True,"In this task you will be provided with two individual images i.e., BEFORE and AFTER that are very similar, but with subtle differences. Please study them carefully to find out as many differences as you can for distinguishing AFTER image from the BEFORE image.","In the AFTER image, a person is walking near the back of the parking lot where the asphalt changes coloring from black to brown. Additionally, the arrangement of the vehicles on the left side of the parking lot has changed slightly: there are now two empty slots, a white van, and another empty slot before the two black cars parked next to each other. In the BEFORE image, there were no persons visible outside of their vehicles, and the left side of the parking lot had a white van followed by three empty spaces before the two black cars.","[""Several cars are parked in a parking lot with diagonal spaces. It has recently rained. There are no persons visible outside of their vehicles. The asphalt changes coloring from black to brown. On the brown asphalt, the left side of the parking lot has a white van followed by three empty spaces. After the empty spaces two black cars are parked next to each other. The right side is mostly filled with vehicles."", ""Several cars are parked in a parking lot with diagonal spaces. It has recently rained. A person is walking near the back of the parking lot where the asphalt changes coloring from black to brown. After the asphalt changes there are two empty slots , a white van, and another empty slot. Then two black cars are parked next to each other. The right side is mostly filled with vehicles."", NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[""a parking lot full of parked cars"", ""a parking lot with a lot of parked cars""]","there is another silver van parked in the center, there is what appears to be a person walking down the left side of the road in the AFTER picture and not on the BEFORE",True,False,False,{}
spot_the_diff,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/482_spot_the_diff_61.png"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/483_spot_the_diff_61_2.png""]",True,"In this task you will be provided with two individual images i.e., BEFORE and AFTER that are very similar, but with subtle differences. Please study them carefully to find out as many differences as you can for distinguishing AFTER image from the BEFORE image.","In the BEFORE image, there is a person walking along the wet street towards the end of a row of parked cars, far behind a yellow arrow painted on the asphalt. In the AFTER image, the person is no longer present, and there are no cars driving through the scene. The main difference between the two images is the presence of the person in the first image and their absence in the second image. Additionally, the second image has yellow arrows pointing in opposite directions, while the first image only mentions one yellow arrow.","[""There is a parking lot in the middle of a street here.  A person is walking along the wet street, walking towards the end of a row of parked cars far behind a yellow arrow painted on the asphalt."", ""There is a parking lot in the middle of a street here. The road is wet from a recent rain, and yellow arrows pointing in opposite directions are painted on the asphalt.  There are no people present, nor are any cars driving through."", NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[""a parking lot with cars parked in it"", ""a parking lot with a lot of parked cars""]",the person walking is no longer there,True,False,False,{}
spot_the_diff,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/484_spot_the_diff_151.png"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/485_spot_the_diff_151_2.png""]",True,"In this task you will be provided with two individual images i.e., BEFORE and AFTER that are very similar, but with subtle differences. Please study them carefully to find out as many differences as you can for distinguishing AFTER image from the BEFORE image.","In the AFTER image, the black car has its passenger door ajar, while in the BEFORE image, the car door is closed. Additionally, in the AFTER image, there is a person in shorts and a black shirt walking down one of the sides of the parking lot, while in the BEFORE image, there is no person present. The person in the AFTER image has recently passed a yellow arrow on the pavement, which is not mentioned in the BEFORE image description.","[""There is a parking lot in the middle of a street here. A black car, with the passenger door ajar, is at the very end of it, at the lower left corner of the image, near a dumpster, that is sitting on yellow painted lines on the pavement."", ""There is a parking lot in the middle of a quiet street here. A person in shorts and a black shirt is walking down one of the sides of the lot, and has recently passed a yellow arrow on the pavement. They are headed towards where there is a black dumpster and yellow painted lines on the pavement."", NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[""a parking lot with cars parked in it"", ""a parking lot with a lot of parked cars""]",black car missing from bottom left corner,False,False,True,{}
spot_the_diff,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/486_spot_the_diff_11609.png"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/487_spot_the_diff_11609_2.png""]",True,"In this task you will be provided with two individual images i.e., BEFORE and AFTER that are very similar, but with subtle differences. Please study them carefully to find out as many differences as you can for distinguishing AFTER image from the BEFORE image.","In the AFTER image, there are several differences compared to the BEFORE image:

1. The black car that was driving past the parked blue and grey cars in the BEFORE image has now reached the end of the parking lane and is parked near the red car.
2. The empty space in the front near two black vehicles, which was present in the BEFORE image, is now occupied by a new car.
3. The person who was walking near the parked black car at the corner of the lot in the BEFORE image has now moved further away or is no longer visible.
4. The white car that was driving down the street near the entrance to the parking lot in the BEFORE image has now either passed the entrance or entered the parking lot.

These differences help distinguish the AFTER image from the BEFORE image, showing the changes that have occurred in the parking lot scene.","[""There is a parking lot here, with a black car driving past a park blue car, and then a grey one beside it, heading towards the end of a parking lane, where there is a red car parked near two black ones. There is another black car parked all the way on the left of the lot, behind a grey one near a pole."", ""There is a parking lot here, that has many empty spaces. There are no cars moving along the aisles, and there's a good empty space in the front near two black vehicles. At the corner of the lot, a person is walking near a parked black car, and on the street near the entrance to the lot, a white car is driving down the street."", NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[""an aerial view of a parking lot with cars parked in it"", ""an aerial view of a parking lot with many cars parked""]",there is a black car exiting the lot towards the middle of the frame,False,False,True,{}
spot_the_diff,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/488_spot_the_diff_12766.png"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/489_spot_the_diff_12766_2.png""]",True,"In this task you will be provided with two individual images i.e., BEFORE and AFTER that are very similar, but with subtle differences. Please study them carefully to find out as many differences as you can for distinguishing AFTER image from the BEFORE image.","In the AFTER image (Image 2), there are a few differences compared to the BEFORE image (Image 1):

1. There is now a black car parked in the first aisle on the left, which was empty in the BEFORE image.
2. In the fifth aisle, a red car has been added, making the car arrangement (1 silver, 1 black, 1 red) instead of just (1 silver, 1 black).
3. Along the edge by the street, there is no longer a red car driving, but the black car parked there remains.
4. A black car is now driving in one of the aisles in the AFTER image, which was not present in the BEFORE image.

These differences help distinguish the AFTER image from the BEFORE image.","[""An aerial view of a parking lot with cars parked in. The number of cars in each aisle from left to right are (0) (3 white) (2 white, 1 silver, 2 black) (1 white 1 red, 3 black, 1 silver) (1 silver, 1 black) (1 black, 1 white) (1 black, 1 blue, 3 white) (2 black, 1 silver). There is (1, black) along the edge by the street, where a red car is driving."", ""An aerial view of a parking lot with cars parked in. The number of cars in each aisle from left to right are (1 black) (3 white) (2 white, 1 silver, 2 black) (1 white 1 red, 3 black, 1 silver) (1 silver, 1 black, 1 red) (1 black, 1 white) (1 black, 1 blue, 3 white) (2 black, 1 silver). There is (1, black) along the edge by the street and there is a (1 black) driving in an aisle ."", NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[""an aerial view of a parking lot with cars parked in it"", ""an aerial view of a parking lot with many cars parked""]",you can see the back of a black car driving down on of the aisles in the center right,True,False,False,{}
irfl_metaphor,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/490_irfl_metaphor_lion-male-roar_square.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/491_irfl_metaphor_5vwj5n8x-1394488827.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/492_irfl_metaphor_battlefield-reconstruction-battle-second-world-war-battle-sevastopol-reconstruction-battle-with-explosions_131638-550.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/493_irfl_metaphor_0803kayla-jump.jpg""]",True,"Given four images (Image 1, Image 2, Image 3, Image 4), which of them best conveys the meaning of the following metaphor: a lion on the battlefield","Image 3 best conveys the meaning of the metaphor ""a lion on the battlefield."" This is because the description mentions firefighters being as brave as lions while fighting a blaze, which creates a sense of courage and strength similar to that of a lion on a battlefield.","[""A lion with a full mane is looking to the left of the image with its mouth open in a big yawn. There is a field of short grass underneath it."", ""A girl is sitting at a desk with her head in her hands, staring down at a notebook with a pen on it. She's wearing a pink and white shirt and a look of frustration. There is a stack of books to her right."", ""There is a group of firefighters fighting a blaze in a field. The smoke makes it look like it's a battlefield, but the responders are as brave as lions, charging into the inferno to put it out."", ""Two women are competing in the Women's Judo at the London Olympics in 2012. One is wearing a blue karate outfit, held together with a black belt, and the other is wearing a white outfit, also held at the middle with a black belt. The woman in white is about to throw the woman in blue."", NaN, NaN, NaN, NaN, NaN, NaN]","[""a lion standing in a field with its mouth open"", ""a young girl sitting at a desk with her hands on her head"", ""a group of people running through a field with smoke coming out of the ground"", ""women's judo at the london 2012 olympics""]",,False,False,True,{}
irfl_metaphor,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/494_irfl_metaphor_1-flipped-classroom.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/495_irfl_metaphor_2a1458031f8b278c86108d9e6cf6ad705a-paradise-flying-snake.rsquare.w700.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/496_irfl_metaphor_juvenilegreathorned+owl.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/497_irfl_metaphor_cat_november_2010-1a.jpg""]",True,"Given four images (Image 1, Image 2, Image 3, Image 4), which of them best conveys the meaning of the following metaphor: a night owl","Image 3 best conveys the meaning of the metaphor ""a night owl."" This is because the image features an owl, which is the literal representation of the metaphor. The metaphor ""night owl"" is used to describe someone who stays up late or is active during the night, and the presence of an owl in the image helps to convey this meaning.","[""A person is sitting in a dark room.. Papers are scattered on the desk, and their head is resting on one hand while they use a single, small desk lamp to read a book that they are holding in their other hand."", ""A green snake is sitting on a green branch with green leaves in the daytime. Its head lifted up off the branch and it's body is S shaped.A green snake is sitting on a green branch with green leaves in the daytime. Its head lifted up off the branch and it's body is S shaped."", ""a young owl is perched on a tree branch"", ""A house cat is sitting on a ledge with its head up, on a winter day and the bare branches of a tree are blurred in the background under a cloudy sky."", NaN, NaN, NaN, NaN, NaN, NaN]","[""a woman sitting at a desk in the dark with a laptop and books"", ""a green snake sits on top of a leaf"", ""a young owl is perched on a tree branch"", ""a cat sitting on a ledge""]",,False,False,True,{}
irfl_metaphor,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/498_irfl_metaphor_cat_november_2010-1a.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/499_irfl_metaphor_enclib.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/500_irfl_metaphor_lazy-man.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/501_irfl_metaphor_istockphoto-477714307-612x612.jpg""]",True,"Given four images (Image 1, Image 2, Image 3, Image 4), which of them best conveys the meaning of the following metaphor: an angel","Image 4 best conveys the meaning of the metaphor ""an angel"" because it depicts a man helping an elderly woman with her groceries, showing kindness and compassion, which are qualities often associated with angels. The interaction between the two characters, with their smiles and eye contact, also suggests a sense of warmth and care, further reinforcing the angelic metaphor.","[""There is a brown tabby cat sitting on its hind legs and staring directly at the camera, while some bare tree limbs are visible behind it."", ""There is a wooden bookshelf containing what appear to be a complete set of encyclopedias, which are dark blue with red bands and white text listing the contents. The word \""Dekker\"" is on the bottom of all of them.  On the bottom shelf are some non-encyclopedia books with blue bindings."", ""A man wearing black jeans and a white long-sleeved shirt is lounging on a white couch. He has an assortment of remotes next to his left arm, and is holding a black remote in his left hand. His right hand is bent behind his head, and his eyes are half-closed, in apparent boredom."", ""A black man on a city street is wearing a colorful blue and purple sweater is holding a wicker basket filled with groceries in his left hand, and has his right arm bent at the elbow. An elderly white woman in a cream colored long-sleeve coat, blue scarf and grey slacks is facing the man.  She has both of her hands wrapped around his bent elbow and is looking up smiling at him, while he likewise looks down and smiles at her."", NaN, NaN, NaN, NaN, NaN, NaN]","[""a cat sitting on a ledge"", ""the books are blue and red"", ""a man laying on a couch with a remote control"", ""a man walking with an elderly woman holding a basket""]",,True,False,False,{}
